CustomerID,datetime,AggrDmnd,DailyAverage,NormDmnd,AvgDemand
group,9/21/2017 3:45,161.58,172.68675,161.58,161.58
group,9/21/2017 4:00,166.05,172.68675,166.05,166.05
group,9/21/2017 4:15,162.71,172.68675,162.71,162.71
group,9/21/2017 4:30,171.25,172.68675,171.25,171.25
group,9/21/2017 4:45,165.3,172.68675,165.3,165.3
group,9/21/2017 5:00,169.21,172.68675,169.21,169.21
group,9/21/2017 5:15,182.16,172.68675,182.16,182.16
group,9/21/2017 5:30,171.92,172.68675,171.92,171.92
group,9/21/2017 5:45,172.66,172.68675,172.66,172.66
group,9/21/2017 6:00,174.85,172.68675,174.85,174.85
group,9/21/2017 6:15,179.17,172.68675,179.17,179.17
group,9/21/2017 6:30,184.82,172.68675,184.82,184.82
group,9/21/2017 6:45,189.01,172.68675,189.01,189.01
group,9/21/2017 7:00,197.37,172.68675,197.37,197.37
group,9/21/2017 7:15,193.34,172.68675,193.34,193.34
group,9/21/2017 7:30,193.65,172.68675,193.65,193.65
group,9/21/2017 7:45,197.16,172.68675,197.16,197.16
group,9/21/2017 8:00,204.83,172.68675,204.83,204.83
group,9/21/2017 8:15,210.53,172.68675,210.53,210.53
group,9/21/2017 8:30,202.08,172.68675,202.08,202.08
group,9/21/2017 8:45,209.86,172.68675,209.86,209.86
group,9/21/2017 9:00,210.03,172.68675,210.03,210.03
group,9/21/2017 9:15,212.38,172.68675,212.38,212.38
group,9/21/2017 9:30,206.53,172.68675,206.53,206.53
group,9/21/2017 9:45,209.9,172.68675,209.9,209.9
group,9/21/2017 10:00,208.25,172.68675,208.25,208.25
group,9/21/2017 10:15,207.51,172.68675,207.51,207.51
group,9/21/2017 10:30,216.24,172.68675,216.24,216.24
group,9/21/2017 10:45,222.18,172.68675,222.18,222.18
group,9/21/2017 11:00,212.29,172.68675,212.29,212.29
group,9/21/2017 11:15,206.05,172.68675,206.05,206.05
group,9/21/2017 11:30,204.25,172.68675,204.25,204.25
group,9/21/2017 11:45,200.54,172.68675,200.54,200.54
group,9/21/2017 12:00,212.1,172.68675,212.1,212.1
group,9/21/2017 12:15,205.82,172.68675,205.82,205.82
group,9/21/2017 12:30,209.5,172.68675,209.5,209.5
group,9/21/2017 12:45,214.19,172.68675,214.19,214.19
group,9/21/2017 13:00,214.81,172.68675,214.81,214.81
group,9/21/2017 13:15,213.98,172.68675,213.98,213.98
group,9/21/2017 13:30,214.37,172.68675,214.37,214.37
group,9/21/2017 13:45,201.89,172.68675,201.89,201.89
group,9/21/2017 14:00,207.98,172.68675,207.98,207.98
group,9/21/2017 14:15,216.36,172.68675,216.36,216.36
group,9/21/2017 14:30,208.52,172.68675,208.52,208.52
group,9/21/2017 14:45,212.2,172.68675,212.2,212.2
group,9/21/2017 15:00,205.6,172.68675,205.6,205.6
group,9/21/2017 15:15,210.58,172.68675,210.58,210.58
group,9/21/2017 15:30,206.13,172.68675,206.13,206.13
group,9/21/2017 15:45,198.73,172.68675,198.73,198.73
group,9/21/2017 16:00,190.15,172.68675,190.15,190.15
group,9/21/2017 16:15,189.74,172.68675,189.74,189.74
group,9/21/2017 16:30,191.43,172.68675,191.43,191.43
group,9/21/2017 16:45,190.01,172.68675,190.01,190.01
group,9/21/2017 17:00,182.43,172.68675,182.43,182.43
group,9/21/2017 17:15,177.43,172.68675,177.43,177.43
group,9/21/2017 17:30,182.52,172.68675,182.52,182.52
group,9/21/2017 17:45,175.39,172.68675,175.39,175.39
group,9/21/2017 18:00,167.85,172.68675,167.85,167.85
group,9/21/2017 18:15,177.46,172.68675,177.46,177.46
group,9/21/2017 18:30,186.59,172.68675,186.59,186.59
group,9/21/2017 18:45,185.16,172.68675,185.16,185.16
group,9/21/2017 19:00,181.16,172.68675,181.16,181.16
group,9/21/2017 19:15,173.52,172.68675,173.52,173.52
group,9/21/2017 19:30,174.04,172.68675,174.04,174.04
group,9/21/2017 19:45,166.58,172.68675,166.58,166.58
group,9/21/2017 20:00,168.24,172.68675,168.24,168.24
group,9/21/2017 20:15,168.28,172.68675,168.28,168.28
group,9/21/2017 20:30,173.47,172.68675,173.47,173.47
group,9/21/2017 20:45,164.97,172.68675,164.97,164.97
group,9/21/2017 21:00,155.48,172.68675,155.48,155.48
group,9/21/2017 21:15,156.52,172.68675,156.52,156.52
group,9/21/2017 21:30,156.86,172.68675,156.86,156.86
group,9/21/2017 21:45,158.27,172.68675,158.27,158.27
group,9/21/2017 22:00,159.47,172.68675,159.47,159.47
group,9/21/2017 22:15,153.42,172.68675,153.42,153.42
group,9/21/2017 22:30,152.06,172.68675,152.06,152.06
group,9/21/2017 22:45,148.09,172.68675,148.09,148.09
group,9/21/2017 23:00,158.1,172.68675,158.1,158.1
group,9/21/2017 23:15,152.07,172.68675,152.07,152.07
group,9/21/2017 23:30,149.5,172.68675,149.5,149.5
group,9/21/2017 23:45,149.18,172.68675,149.18,149.18
group,9/22/2017 0:00,144.1,172.68675,144.1,144.1
group,9/22/2017 0:15,150.92,172.68675,150.92,150.92
group,9/22/2017 0:30,162.42,172.68675,162.42,162.42
group,9/22/2017 0:45,154.55,172.68675,154.55,154.55
group,9/22/2017 1:00,151.22,172.68675,151.22,151.22
group,9/22/2017 1:15,148.24,172.68675,148.24,148.24
group,9/22/2017 1:30,154.74,172.68675,154.74,154.74
group,9/22/2017 1:45,148.28,172.68675,148.28,148.28
group,9/22/2017 2:00,149.6,172.68675,149.6,149.6
group,9/22/2017 2:15,150.7,172.68675,150.7,150.7
group,9/22/2017 2:30,154.27,172.68675,154.27,154.27
group,9/22/2017 2:45,158.94,172.68675,158.94,158.94
group,9/22/2017 3:00,153.07,172.68675,153.07,153.07
group,9/22/2017 3:15,150.63,172.68675,150.63,150.63
group,9/22/2017 3:30,151.74,172.68675,151.74,151.74
group,9/22/2017 3:45,149.29,172.68675,149.29,149.29
group,9/22/2017 4:00,156.09,172.68675,156.09,156.09
group,9/22/2017 4:15,150.86,172.68675,150.86,150.86
group,9/22/2017 4:30,156.34,172.68675,156.34,156.34
group,9/22/2017 4:45,156.04,172.68675,156.04,156.04
group,9/22/2017 5:00,156.69,172.68675,156.69,156.69
group,9/22/2017 5:15,165.31,172.68675,165.31,165.31
group,9/22/2017 5:30,163.35,172.68675,163.35,163.35
group,9/22/2017 5:45,172.67,172.68675,172.67,172.67
group,9/22/2017 6:00,164.87,172.68675,164.87,164.87
group,9/22/2017 6:15,170.05,172.68675,170.05,170.05
group,9/22/2017 6:30,167.8,172.68675,167.8,167.8
group,9/22/2017 6:45,174.4,172.68675,174.4,174.4
group,9/22/2017 7:00,181.42,172.68675,181.42,181.42
group,9/22/2017 7:15,183.04,172.68675,183.04,183.04
group,9/22/2017 7:30,186.66,172.68675,186.66,186.66
group,9/22/2017 7:45,189.27,172.68675,189.27,189.27
group,9/22/2017 8:00,194.58,172.68675,194.58,194.58
group,9/22/2017 8:15,185.41,172.68675,185.41,185.41
group,9/22/2017 8:30,196.9,172.68675,196.9,196.9
group,9/22/2017 8:45,195.36,172.68675,195.36,195.36
group,9/22/2017 9:00,195.85,172.68675,195.85,195.85
group,9/22/2017 9:15,190.79,172.68675,190.79,190.79
group,9/22/2017 9:30,197.82,172.68675,197.82,197.82
group,9/22/2017 9:45,193.51,172.68675,193.51,193.51
group,9/22/2017 10:00,195.36,172.68675,195.36,195.36
group,9/22/2017 10:15,197.32,172.68675,197.32,197.32
group,9/22/2017 10:30,197.28,172.68675,197.28,197.28
group,9/22/2017 10:45,205.06,172.68675,205.06,205.06
group,9/22/2017 11:00,195.71,172.68675,195.71,195.71
group,9/22/2017 11:15,197.69,172.68675,197.69,197.69
group,9/22/2017 11:30,196.49,172.68675,196.49,196.49
group,9/22/2017 11:45,199,172.68675,199,199
group,9/22/2017 12:00,203.41,172.68675,203.41,203.41
group,9/22/2017 12:15,197.46,172.68675,197.46,197.46
group,9/22/2017 12:30,194.38,172.68675,194.38,194.38
group,9/22/2017 12:45,205.81,172.68675,205.81,205.81
group,9/22/2017 13:00,204.38,172.68675,204.38,204.38
group,9/22/2017 13:15,201.81,172.68675,201.81,201.81
group,9/22/2017 13:30,205.93,172.68675,205.93,205.93
group,9/22/2017 13:45,208.19,172.68675,208.19,208.19
group,9/22/2017 14:00,205.85,172.68675,205.85,205.85
group,9/22/2017 14:15,213.27,172.68675,213.27,213.27
group,9/22/2017 14:30,209.81,172.68675,209.81,209.81
group,9/22/2017 14:45,202.19,172.68675,202.19,202.19
group,9/22/2017 15:00,193.52,172.68675,193.52,193.52
group,9/22/2017 15:15,198.58,172.68675,198.58,198.58
group,9/22/2017 15:30,196.89,172.68675,196.89,196.89
group,9/22/2017 15:45,199.79,172.68675,199.79,199.79
group,9/22/2017 16:00,189.08,172.68675,189.08,189.08
group,9/22/2017 16:15,191.59,172.68675,191.59,191.59
group,9/22/2017 16:30,185.55,172.68675,185.55,185.55
group,9/22/2017 16:45,191.11,172.68675,191.11,191.11
group,9/22/2017 17:00,185.44,172.68675,185.44,185.44
group,9/22/2017 17:15,180.8,172.68675,180.8,180.8
group,9/22/2017 17:30,180.78,172.68675,180.78,180.78
group,9/22/2017 17:45,183.16,172.68675,183.16,183.16
group,9/22/2017 18:00,176.24,172.68675,176.24,176.24
group,9/22/2017 18:15,174.05,172.68675,174.05,174.05
group,9/22/2017 18:30,181.43,172.68675,181.43,181.43
group,9/22/2017 18:45,181.66,172.68675,181.66,181.66
group,9/22/2017 19:00,177.96,172.68675,177.96,177.96
group,9/22/2017 19:15,174.36,172.68675,174.36,174.36
group,9/22/2017 19:30,178.23,172.68675,178.23,178.23
group,9/22/2017 19:45,174.6,172.68675,174.6,174.6
group,9/22/2017 20:00,178.08,172.68675,178.08,178.08
group,9/22/2017 20:15,162.29,172.68675,162.29,162.29
group,9/22/2017 20:30,166.28,172.68675,166.28,166.28
group,9/22/2017 20:45,163.23,172.68675,163.23,163.23
group,9/22/2017 21:00,159.3,172.68675,159.3,159.3
group,9/22/2017 21:15,163.97,172.68675,163.97,163.97
group,9/22/2017 21:30,157.39,172.68675,157.39,157.39
group,9/22/2017 21:45,162.19,172.68675,162.19,162.19
group,9/22/2017 22:00,153.36,172.68675,153.36,153.36
group,9/22/2017 22:15,154.02,172.68675,154.02,154.02
group,9/22/2017 22:30,160.62,172.68675,160.62,160.62
group,9/22/2017 22:45,150.92,172.68675,150.92,150.92
group,9/22/2017 23:00,159.58,172.68675,159.58,159.58
group,9/22/2017 23:15,156.86,172.68675,156.86,156.86
group,9/22/2017 23:30,156.9,172.68675,156.9,156.9
group,9/22/2017 23:45,150.52,172.68675,150.52,150.52
group,9/23/2017 0:00,149.81,172.68675,149.81,149.81
group,9/23/2017 0:15,146.62,172.68675,146.62,146.62
group,9/23/2017 0:30,152.55,172.68675,152.55,152.55
group,9/23/2017 0:45,154.79,172.68675,154.79,154.79
group,9/23/2017 1:00,156.64,172.68675,156.64,156.64
group,9/23/2017 1:15,153.85,172.68675,153.85,153.85
group,9/23/2017 1:30,146.2,172.68675,146.2,146.2
group,9/23/2017 1:45,148.32,172.68675,148.32,148.32
group,9/23/2017 2:00,147.57,172.68675,147.57,147.57
group,9/23/2017 2:15,150.71,172.68675,150.71,150.71
group,9/23/2017 2:30,155,172.68675,155,155
group,9/23/2017 2:45,157.73,172.68675,157.73,157.73
group,9/23/2017 3:00,150.43,172.68675,150.43,150.43
group,9/23/2017 3:15,151.82,172.68675,151.82,151.82
group,9/23/2017 3:30,150.69,172.68675,150.69,150.69
group,9/23/2017 3:45,152.29,172.68675,152.29,152.29
group,9/23/2017 4:00,149.01,172.68675,149.01,149.01
group,9/23/2017 4:15,155.65,172.68675,155.65,155.65
group,9/23/2017 4:30,152.82,172.68675,152.82,152.82
group,9/23/2017 4:45,157.66,172.68675,157.66,157.66
group,9/23/2017 5:00,158.41,172.68675,158.41,158.41
group,9/23/2017 5:15,159.53,172.68675,159.53,159.53
group,9/23/2017 5:30,159.67,172.68675,159.67,159.67
group,9/23/2017 5:45,155.63,172.68675,155.63,155.63
group,9/23/2017 6:00,157.17,172.68675,157.17,157.17
group,9/23/2017 6:15,153.01,172.68675,153.01,153.01
group,9/23/2017 6:30,159,172.68675,159,159
group,9/23/2017 6:45,159.29,172.68675,159.29,159.29
group,9/23/2017 7:00,160.47,172.68675,160.47,160.47
group,9/23/2017 7:15,164.13,172.68675,164.13,164.13
group,9/23/2017 7:30,156.91,172.68675,156.91,156.91
group,9/23/2017 7:45,162.63,172.68675,162.63,162.63
group,9/23/2017 8:00,164.84,172.68675,164.84,164.84
group,9/23/2017 8:15,167.96,172.68675,167.96,167.96
group,9/23/2017 8:30,172.1,172.68675,172.1,172.1
group,9/23/2017 8:45,175.58,172.68675,175.58,175.58
group,9/23/2017 9:00,166.85,172.68675,166.85,166.85
group,9/23/2017 9:15,174.38,172.68675,174.38,174.38
group,9/23/2017 9:30,167.16,172.68675,167.16,167.16
group,9/23/2017 9:45,172.73,172.68675,172.73,172.73
group,9/23/2017 10:00,169.46,172.68675,169.46,169.46
group,9/23/2017 10:15,170.52,172.68675,170.52,170.52
group,9/23/2017 10:30,175.56,172.68675,175.56,175.56
group,9/23/2017 10:45,179.74,172.68675,179.74,179.74
group,9/23/2017 11:00,177.04,172.68675,177.04,177.04
group,9/23/2017 11:15,172.01,172.68675,172.01,172.01
group,9/23/2017 11:30,175.45,172.68675,175.45,175.45
group,9/23/2017 11:45,177.5,172.68675,177.5,177.5
group,9/23/2017 12:00,179.13,172.68675,179.13,179.13
group,9/23/2017 12:15,174.69,172.68675,174.69,174.69
group,9/23/2017 12:30,171.51,172.68675,171.51,171.51
group,9/23/2017 12:45,174.37,172.68675,174.37,174.37
group,9/23/2017 13:00,175.98,172.68675,175.98,175.98
group,9/23/2017 13:15,174.82,172.68675,174.82,174.82
group,9/23/2017 13:30,166.62,172.68675,166.62,166.62
group,9/23/2017 13:45,166.47,172.68675,166.47,166.47
group,9/23/2017 14:00,169.37,172.68675,169.37,169.37
group,9/23/2017 14:15,170.75,172.68675,170.75,170.75
group,9/23/2017 14:30,165.24,172.68675,165.24,165.24
group,9/23/2017 14:45,162.33,172.68675,162.33,162.33
group,9/23/2017 15:00,162.6,172.68675,162.6,162.6
group,9/23/2017 15:15,168.84,172.68675,168.84,168.84
group,9/23/2017 15:30,165.32,172.68675,165.32,165.32
group,9/23/2017 15:45,162.32,172.68675,162.32,162.32
group,9/23/2017 16:00,160.39,172.68675,160.39,160.39
group,9/23/2017 16:15,160.92,172.68675,160.92,160.92
group,9/23/2017 16:30,168.23,172.68675,168.23,168.23
group,9/23/2017 16:45,162.6,172.68675,162.6,162.6
group,9/23/2017 17:00,161.31,172.68675,161.31,161.31
group,9/23/2017 17:15,164.58,172.68675,164.58,164.58
group,9/23/2017 17:30,163.32,172.68675,163.32,163.32
group,9/23/2017 17:45,159.22,172.68675,159.22,159.22
group,9/23/2017 18:00,158.77,172.68675,158.77,158.77
group,9/23/2017 18:15,155.1,172.68675,155.1,155.1
group,9/23/2017 18:30,169.71,172.68675,169.71,169.71
group,9/23/2017 18:45,160.04,172.68675,160.04,160.04
group,9/23/2017 19:00,163.54,172.68675,163.54,163.54
group,9/23/2017 19:15,164.51,172.68675,164.51,164.51
group,9/23/2017 19:30,163.9,172.68675,163.9,163.9
group,9/23/2017 19:45,164.89,172.68675,164.89,164.89
group,9/23/2017 20:00,162.06,172.68675,162.06,162.06
group,9/23/2017 20:15,165.44,172.68675,165.44,165.44
group,9/23/2017 20:30,162.13,172.68675,162.13,162.13
group,9/23/2017 20:45,160.76,172.68675,160.76,160.76
group,9/23/2017 21:00,158.78,172.68675,158.78,158.78
group,9/23/2017 21:15,160.67,172.68675,160.67,160.67
group,9/23/2017 21:30,158.53,172.68675,158.53,158.53
group,9/23/2017 21:45,152.06,172.68675,152.06,152.06
group,9/23/2017 22:00,151.31,172.68675,151.31,151.31
group,9/23/2017 22:15,152.22,172.68675,152.22,152.22
group,9/23/2017 22:30,156.72,172.68675,156.72,156.72
group,9/23/2017 22:45,156.61,172.68675,156.61,156.61
group,9/23/2017 23:00,148.52,172.68675,148.52,148.52
group,9/23/2017 23:15,150.81,172.68675,150.81,150.81
group,9/23/2017 23:30,147.68,172.68675,147.68,147.68
group,9/23/2017 23:45,143.81,172.68675,143.81,143.81
group,9/24/2017 0:00,148.84,172.68675,148.84,148.84
group,9/24/2017 0:15,148.43,172.68675,148.43,148.43
group,9/24/2017 0:30,143.08,172.68675,143.08,143.08
group,9/24/2017 0:45,142.55,172.68675,142.55,142.55
group,9/24/2017 1:00,144,172.68675,144,144
group,9/24/2017 1:15,146.13,172.68675,146.13,146.13
group,9/24/2017 1:30,139.97,172.68675,139.97,139.97
group,9/24/2017 1:45,136.68,172.68675,136.68,136.68
group,9/24/2017 2:00,133.79,172.68675,133.79,133.79
group,9/24/2017 2:15,136.37,172.68675,136.37,136.37
group,9/24/2017 2:30,141.06,172.68675,141.06,141.06
group,9/24/2017 2:45,145.7,172.68675,145.7,145.7
group,9/24/2017 3:00,138.43,172.68675,138.43,138.43
group,9/24/2017 3:15,140.82,172.68675,140.82,140.82
group,9/24/2017 3:30,142.57,172.68675,142.57,142.57
group,9/24/2017 3:45,138.1,172.68675,138.1,138.1
group,9/24/2017 4:00,142.95,172.68675,142.95,142.95
group,9/24/2017 4:15,147.26,172.68675,147.26,147.26
group,9/24/2017 4:30,140.61,172.68675,140.61,140.61
group,9/24/2017 4:45,144.72,172.68675,144.72,144.72
group,9/24/2017 5:00,147.48,172.68675,147.48,147.48
group,9/24/2017 5:15,150.32,172.68675,150.32,150.32
group,9/24/2017 5:30,151,172.68675,151,151
group,9/24/2017 5:45,151.61,172.68675,151.61,151.61
group,9/24/2017 6:00,150.2,172.68675,150.2,150.2
group,9/24/2017 6:15,149.2,172.68675,149.2,149.2
group,9/24/2017 6:30,148.35,172.68675,148.35,148.35
group,9/24/2017 6:45,147.39,172.68675,147.39,147.39
group,9/24/2017 7:00,142.34,172.68675,142.34,142.34
group,9/24/2017 7:15,147.6,172.68675,147.6,147.6
group,9/24/2017 7:30,150.12,172.68675,150.12,150.12
group,9/24/2017 7:45,156.68,172.68675,156.68,156.68
group,9/24/2017 8:00,153.72,172.68675,153.72,153.72
group,9/24/2017 8:15,157.33,172.68675,157.33,157.33
group,9/24/2017 8:30,155.66,172.68675,155.66,155.66
group,9/24/2017 8:45,161.28,172.68675,161.28,161.28
group,9/24/2017 9:00,167.89,172.68675,167.89,167.89
group,9/24/2017 9:15,171.24,172.68675,171.24,171.24
group,9/24/2017 9:30,170.01,172.68675,170.01,170.01
group,9/24/2017 9:45,165.34,172.68675,165.34,165.34
group,9/24/2017 10:00,172.84,172.68675,172.84,172.84
group,9/24/2017 10:15,173.95,172.68675,173.95,173.95
group,9/24/2017 10:30,178.06,172.68675,178.06,178.06
group,9/24/2017 10:45,180.64,172.68675,180.64,180.64
group,9/24/2017 11:00,173.03,172.68675,173.03,173.03
group,9/24/2017 11:15,176.75,172.68675,176.75,176.75
group,9/24/2017 11:30,176.33,172.68675,176.33,176.33
group,9/24/2017 11:45,182.38,172.68675,182.38,182.38
group,9/24/2017 12:00,179.96,172.68675,179.96,179.96
group,9/24/2017 12:15,166.36,172.68675,166.36,166.36
group,9/24/2017 12:30,164.95,172.68675,164.95,164.95
group,9/24/2017 12:45,166.8,172.68675,166.8,166.8
group,9/24/2017 13:00,167.93,172.68675,167.93,167.93
group,9/24/2017 13:15,164.01,172.68675,164.01,164.01
group,9/24/2017 13:30,157.44,172.68675,157.44,157.44
group,9/24/2017 13:45,159.83,172.68675,159.83,159.83
group,9/24/2017 14:00,165.93,172.68675,165.93,165.93
group,9/24/2017 14:15,160.5,172.68675,160.5,160.5
group,9/24/2017 14:30,163.14,172.68675,163.14,163.14
group,9/24/2017 14:45,160.57,172.68675,160.57,160.57
group,9/24/2017 15:00,162.23,172.68675,162.23,162.23
group,9/24/2017 15:15,164.47,172.68675,164.47,164.47
group,9/24/2017 15:30,164.38,172.68675,164.38,164.38
group,9/24/2017 15:45,164.34,172.68675,164.34,164.34
group,9/24/2017 16:00,161.84,172.68675,161.84,161.84
group,9/24/2017 16:15,164.4,172.68675,164.4,164.4
group,9/24/2017 16:30,167.68,172.68675,167.68,167.68
group,9/24/2017 16:45,164.66,172.68675,164.66,164.66
group,9/24/2017 17:00,161.93,172.68675,161.93,161.93
group,9/24/2017 17:15,161.59,172.68675,161.59,161.59
group,9/24/2017 17:30,162.74,172.68675,162.74,162.74
group,9/24/2017 17:45,158.54,172.68675,158.54,158.54
group,9/24/2017 18:00,157.05,172.68675,157.05,157.05
group,9/24/2017 18:15,157.77,172.68675,157.77,157.77
group,9/24/2017 18:30,168.12,172.68675,168.12,168.12
group,9/24/2017 18:45,167.17,172.68675,167.17,167.17
group,9/24/2017 19:00,171.5,172.68675,171.5,171.5
group,9/24/2017 19:15,168.73,172.68675,168.73,168.73
group,9/24/2017 19:30,166.33,172.68675,166.33,166.33
group,9/24/2017 19:45,164.41,172.68675,164.41,164.41
group,9/24/2017 20:00,168.12,172.68675,168.12,168.12
group,9/24/2017 20:15,173.54,172.68675,173.54,173.54
group,9/24/2017 20:30,164.03,172.68675,164.03,164.03
group,9/24/2017 20:45,155.22,172.68675,155.22,155.22
group,9/24/2017 21:00,156.53,172.68675,156.53,156.53
group,9/24/2017 21:15,159.65,172.68675,159.65,159.65
group,9/24/2017 21:30,154.07,172.68675,154.07,154.07
group,9/24/2017 21:45,154.56,172.68675,154.56,154.56
group,9/24/2017 22:00,150.91,172.68675,150.91,150.91
group,9/24/2017 22:15,150.92,172.68675,150.92,150.92
group,9/24/2017 22:30,156.49,172.68675,156.49,156.49
group,9/24/2017 22:45,149.57,172.68675,149.57,149.57
group,9/24/2017 23:00,146.98,172.68675,146.98,146.98
group,9/24/2017 23:15,146.7,172.68675,146.7,146.7
group,9/24/2017 23:30,145.42,172.68675,145.42,145.42
group,9/24/2017 23:45,150.77,172.68675,150.77,150.77
group,9/25/2017 0:00,148.92,172.68675,148.92,148.92
group,9/25/2017 0:15,154.75,172.68675,154.75,154.75
group,9/25/2017 0:30,153.4,172.68675,153.4,153.4
group,9/25/2017 0:45,149.44,172.68675,149.44,149.44
group,9/25/2017 1:00,153.69,172.68675,153.69,153.69
group,9/25/2017 1:15,148.73,172.68675,148.73,148.73
group,9/25/2017 1:30,151.14,172.68675,151.14,151.14
group,9/25/2017 1:45,138.85,172.68675,138.85,138.85
group,9/25/2017 2:00,143.23,172.68675,143.23,143.23
group,9/25/2017 2:15,138.75,172.68675,138.75,138.75
group,9/25/2017 2:30,141.26,172.68675,141.26,141.26
group,9/25/2017 2:45,149.9,172.68675,149.9,149.9
group,9/25/2017 3:00,143.63,172.68675,143.63,143.63
group,9/25/2017 3:15,149.07,172.68675,149.07,149.07
group,9/25/2017 3:30,149.77,172.68675,149.77,149.77
group,9/25/2017 3:45,146.2,172.68675,146.2,146.2
group,9/25/2017 4:00,156.07,172.68675,156.07,156.07
group,9/25/2017 4:15,152.85,172.68675,152.85,152.85
group,9/25/2017 4:30,152.84,172.68675,152.84,152.84
group,9/25/2017 4:45,154.99,172.68675,154.99,154.99
group,9/25/2017 5:00,162.48,172.68675,162.48,162.48
group,9/25/2017 5:15,161.71,172.68675,161.71,161.71
group,9/25/2017 5:30,164.36,172.68675,164.36,164.36
group,9/25/2017 5:45,162.89,172.68675,162.89,162.89
group,9/25/2017 6:00,165.78,172.68675,165.78,165.78
group,9/25/2017 6:15,172.64,172.68675,172.64,172.64
group,9/25/2017 6:30,168.75,172.68675,168.75,168.75
group,9/25/2017 6:45,176.64,172.68675,176.64,176.64
group,9/25/2017 7:00,183.78,172.68675,183.78,183.78
group,9/25/2017 7:15,186.57,172.68675,186.57,186.57
group,9/25/2017 7:30,193.97,172.68675,193.97,193.97
group,9/25/2017 7:45,203.49,172.68675,203.49,203.49
group,9/25/2017 8:00,200.02,172.68675,200.02,200.02
group,9/25/2017 8:15,205.02,172.68675,205.02,205.02
group,9/25/2017 8:30,201.72,172.68675,201.72,201.72
group,9/25/2017 8:45,203.11,172.68675,203.11,203.11
group,9/25/2017 9:00,210.59,172.68675,210.59,210.59
group,9/25/2017 9:15,204.84,172.68675,204.84,204.84
group,9/25/2017 9:30,206.42,172.68675,206.42,206.42
group,9/25/2017 9:45,205.34,172.68675,205.34,205.34
group,9/25/2017 10:00,204.8,172.68675,204.8,204.8
group,9/25/2017 10:15,205.94,172.68675,205.94,205.94
group,9/25/2017 10:30,217.89,172.68675,217.89,217.89
group,9/25/2017 10:45,224.36,172.68675,224.36,224.36
group,9/25/2017 11:00,210.99,172.68675,210.99,210.99
group,9/25/2017 11:15,212.79,172.68675,212.79,212.79
group,9/25/2017 11:30,211.79,172.68675,211.79,211.79
group,9/25/2017 11:45,215.4,172.68675,215.4,215.4
group,9/25/2017 12:00,214.33,172.68675,214.33,214.33
group,9/25/2017 12:15,213.3,172.68675,213.3,213.3
group,9/25/2017 12:30,210.67,172.68675,210.67,210.67
group,9/25/2017 12:45,214.21,172.68675,214.21,214.21
group,9/25/2017 13:00,216.69,172.68675,216.69,216.69
group,9/25/2017 13:15,220.58,172.68675,220.58,220.58
group,9/25/2017 13:30,225.4,172.68675,225.4,225.4
group,9/25/2017 13:45,223.53,172.68675,223.53,223.53
group,9/25/2017 14:00,220.56,172.68675,220.56,220.56
group,9/25/2017 14:15,225.52,172.68675,225.52,225.52
group,9/25/2017 14:30,220.86,172.68675,220.86,220.86
group,9/25/2017 14:45,223.19,172.68675,223.19,223.19
group,9/25/2017 15:00,221.16,172.68675,221.16,221.16
group,9/25/2017 15:15,219.72,172.68675,219.72,219.72
group,9/25/2017 15:30,219.55,172.68675,219.55,219.55
group,9/25/2017 15:45,211.04,172.68675,211.04,211.04
group,9/25/2017 16:00,209.61,172.68675,209.61,209.61
group,9/25/2017 16:15,203.56,172.68675,203.56,203.56
group,9/25/2017 16:30,201.78,172.68675,201.78,201.78
group,9/25/2017 16:45,202.97,172.68675,202.97,202.97
group,9/25/2017 17:00,201.09,172.68675,201.09,201.09
group,9/25/2017 17:15,199.75,172.68675,199.75,199.75
group,9/25/2017 17:30,196.65,172.68675,196.65,196.65
group,9/25/2017 17:45,188.76,172.68675,188.76,188.76
group,9/25/2017 18:00,190.06,172.68675,190.06,190.06
group,9/25/2017 18:15,184.21,172.68675,184.21,184.21
group,9/25/2017 18:30,195.31,172.68675,195.31,195.31
group,9/25/2017 18:45,194.47,172.68675,194.47,194.47
group,9/25/2017 19:00,195.21,172.68675,195.21,195.21
group,9/25/2017 19:15,190.55,172.68675,190.55,190.55
group,9/25/2017 19:30,188.3,172.68675,188.3,188.3
group,9/25/2017 19:45,183.28,172.68675,183.28,183.28
group,9/25/2017 20:00,170.25,172.68675,170.25,170.25
group,9/25/2017 20:15,171.57,172.68675,171.57,171.57
group,9/25/2017 20:30,175.03,172.68675,175.03,175.03
group,9/25/2017 20:45,168.62,172.68675,168.62,168.62
group,9/25/2017 21:00,165.71,172.68675,165.71,165.71
group,9/25/2017 21:15,163.7,172.68675,163.7,163.7
group,9/25/2017 21:30,164.05,172.68675,164.05,164.05
group,9/25/2017 21:45,164.48,172.68675,164.48,164.48
group,9/25/2017 22:00,155.52,172.68675,155.52,155.52
group,9/25/2017 22:15,152.44,172.68675,152.44,152.44
group,9/25/2017 22:30,159.47,172.68675,159.47,159.47
group,9/25/2017 22:45,156.57,172.68675,156.57,156.57
group,9/25/2017 23:00,156.24,172.68675,156.24,156.24
group,9/25/2017 23:15,148.21,172.68675,148.21,148.21
group,9/25/2017 23:30,150.57,172.68675,150.57,150.57
group,9/25/2017 23:45,151.14,172.68675,151.14,151.14
group,9/26/2017 0:00,150.8,172.68675,150.8,150.8
