CustomerID,datetime,NormDelta,AbsDelta,Leaders,Demand
delta,2017-12-21 02:15,0.28075,0.74945,0.29446,1.54720
delta,2017-12-21 02:30,0.25294,0.67521,0.28586,1.55440
delta,2017-12-21 02:45,0.24526,0.65471,0.28572,1.57379
delta,2017-12-21 03:00,0.25571,0.68260,0.28716,1.55711
delta,2017-12-21 03:15,0.21554,0.57537,0.27888,1.59978
delta,2017-12-21 03:30,0.22650,0.60463,0.28394,1.60998
delta,2017-12-21 03:45,0.21740,0.58034,0.28336,1.62974
delta,2017-12-21 04:00,0.23701,0.63268,0.28850,1.61750
delta,2017-12-21 04:15,0.21762,0.58092,0.29114,1.68985
delta,2017-12-21 04:30,0.19718,0.52636,0.28626,1.70634
delta,2017-12-21 04:45,0.21209,0.56616,0.29374,1.72489
delta,2017-12-21 05:00,0.18482,0.49337,0.29138,1.77927
delta,2017-12-21 05:15,0.18191,0.48560,0.30528,1.89546
delta,2017-12-21 05:30,0.17831,0.47599,0.31354,1.96949
delta,2017-12-21 05:45,0.15844,0.42295,0.31710,2.05029
delta,2017-12-21 06:00,0.15151,0.40445,0.32304,2.11513
delta,2017-12-21 06:15,0.11150,0.29764,0.33870,2.34407
delta,2017-12-21 06:30,0.10554,0.28173,0.34920,2.44187
delta,2017-12-21 06:45,0.08108,0.21644,0.35214,2.53009
delta,2017-12-21 07:00,0.07677,0.20493,0.35842,2.59057
delta,2017-12-21 07:15,-0.00083,-0.00222,0.35444,2.76669
delta,2017-12-21 07:30,0.00036,0.00096,0.36300,2.83026
delta,2017-12-21 07:45,-0.01242,-0.03315,0.36790,2.90263
delta,2017-12-21 08:00,-0.02079,-0.05550,0.37946,3.01512
delta,2017-12-21 08:15,-0.07717,-0.20600,0.37688,3.14550
delta,2017-12-21 08:30,-0.10488,-0.27997,0.38232,3.26190
delta,2017-12-21 08:45,-0.14256,-0.38056,0.38290,3.36702
delta,2017-12-21 09:00,-0.18125,-0.48384,0.37956,3.44424
delta,2017-12-21 09:15,-0.20869,-0.55709,0.38052,3.52496
delta,2017-12-21 09:30,-0.22167,-0.59173,0.38238,3.57413
delta,2017-12-21 09:45,-0.25518,-0.68119,0.38136,3.65563
delta,2017-12-21 10:00,-0.31130,-0.83100,0.36640,3.68875
delta,2017-12-21 10:15,-0.34407,-0.91847,0.36378,3.75580
delta,2017-12-21 10:30,-0.31625,-0.84421,0.37768,3.78994
delta,2017-12-21 10:45,-0.32277,-0.86162,0.38448,3.86039
delta,2017-12-21 11:00,-0.34464,-0.92000,0.37846,3.87180
delta,2017-12-21 11:15,-0.36074,-0.96297,0.37806,3.91165
delta,2017-12-21 11:30,-0.33827,-0.90299,0.38368,3.89554
delta,2017-12-21 11:45,-0.39190,-1.04615,0.37058,3.93651
delta,2017-12-21 12:00,-0.36514,-0.97472,0.38006,3.93902
delta,2017-12-21 12:15,-0.36184,-0.96591,0.37748,3.91009
delta,2017-12-21 12:30,-0.34980,-0.93377,0.38056,3.90197
delta,2017-12-21 12:45,-0.36868,-0.98417,0.37604,3.91709
delta,2017-12-21 13:00,-0.36001,-0.96103,0.37884,3.91579
delta,2017-12-21 13:15,-0.38009,-1.01463,0.37296,3.92354
delta,2017-12-21 13:30,-0.35700,-0.95299,0.38016,3.91807
delta,2017-12-21 13:45,-0.35958,-0.95988,0.38270,3.94476
delta,2017-12-21 14:00,-0.36471,-0.97357,0.38042,3.94067
delta,2017-12-21 14:15,-0.35191,-0.93940,0.38388,3.93348
delta,2017-12-21 14:30,-0.39526,-1.05512,0.37026,3.94298
delta,2017-12-21 14:45,-0.36949,-0.98633,0.37628,3.92113
delta,2017-12-21 15:00,-0.32384,-0.86447,0.39084,3.91286
delta,2017-12-21 15:15,-0.33541,-0.89536,0.38448,3.89413
delta,2017-12-21 15:30,-0.32320,-0.86276,0.38266,3.84736
delta,2017-12-21 15:45,-0.28442,-0.75924,0.39036,3.80388
delta,2017-12-21 16:00,-0.24261,-0.64763,0.39748,3.74781
delta,2017-12-21 16:15,-0.20888,-0.55759,0.40186,3.69192
delta,2017-12-21 16:30,-0.22048,-0.58856,0.39324,3.65565
delta,2017-12-21 16:45,-0.15550,-0.41510,0.40122,3.54444
delta,2017-12-21 17:00,-0.15942,-0.42556,0.39502,3.50654
delta,2017-12-21 17:15,-0.11549,-0.30829,0.39306,3.37398
delta,2017-12-21 17:30,-0.09644,-0.25744,0.38454,3.25669
delta,2017-12-21 17:45,-0.09035,-0.24118,0.37622,3.17555
delta,2017-12-21 18:00,-0.03997,-0.10670,0.37438,3.02668
delta,2017-12-21 18:15,0.10146,0.27084,0.37038,2.61798
delta,2017-12-21 18:30,0.13424,0.35835,0.36586,2.49521
delta,2017-12-21 18:45,0.14383,0.38395,0.35922,2.41781
delta,2017-12-21 19:00,0.15190,0.40549,0.34992,2.32374
delta,2017-12-21 19:15,0.14998,0.40036,0.33522,2.21423
delta,2017-12-21 19:30,0.25045,0.66856,0.35806,2.12416
delta,2017-12-21 19:45,0.18161,0.48480,0.33418,2.12168
delta,2017-12-21 20:00,0.22040,0.58834,0.33998,2.06333
delta,2017-12-21 20:15,0.23667,0.63178,0.33802,2.00465
delta,2017-12-21 20:30,0.25347,0.67662,0.33456,1.93281
delta,2017-12-21 20:45,0.22977,0.61336,0.32406,1.91418
delta,2017-12-21 21:00,0.25664,0.68509,0.32874,1.87895
delta,2017-12-21 21:15,0.26171,0.69862,0.32328,1.82281
delta,2017-12-21 21:30,0.29466,0.78658,0.33000,1.78726
delta,2017-12-21 21:45,0.25314,0.67574,0.31254,1.76195
delta,2017-12-21 22:00,0.25456,0.67953,0.30990,1.73756
delta,2017-12-21 22:15,0.23213,0.61966,0.29692,1.69619
delta,2017-12-21 22:30,0.22421,0.59852,0.29414,1.69565
delta,2017-12-21 22:45,0.23207,0.61950,0.29538,1.68433
delta,2017-12-21 23:00,0.24321,0.64923,0.29724,1.66913
delta,2017-12-21 23:15,0.24857,0.66354,0.29426,1.63156
delta,2017-12-21 23:30,0.24085,0.64293,0.29388,1.64920
delta,2017-12-21 23:45,0.23371,0.62387,0.29112,1.64673
delta,2017-12-22 00:00,0.25578,0.64943,0.29422,1.63141
delta,2017-12-22 00:15,0.24797,0.62960,0.29006,1.61899
delta,2017-12-22 00:30,0.25607,0.65016,0.28808,1.58307
delta,2017-12-22 00:45,0.24142,0.61297,0.28536,1.59919
delta,2017-12-22 01:00,0.24867,0.63137,0.28748,1.59720
delta,2017-12-22 01:15,0.22158,0.56259,0.27610,1.57777
delta,2017-12-22 01:30,0.25207,0.64001,0.28506,1.56980
delta,2017-12-22 01:45,0.26140,0.66369,0.28768,1.56644
delta,2017-12-22 02:00,0.23276,0.59098,0.27920,1.57343
delta,2017-12-22 02:15,0.25081,0.63681,0.28764,1.59302
delta,2017-12-22 02:30,0.24393,0.61934,0.28262,1.57156
delta,2017-12-22 02:45,0.24722,0.62769,0.28504,1.58197
delta,2017-12-22 03:00,0.23268,0.59077,0.28306,1.60352
delta,2017-12-22 03:15,0.21623,0.54901,0.28376,1.65073
delta,2017-12-22 03:30,0.21992,0.55838,0.28300,1.63548
delta,2017-12-22 03:45,0.20107,0.51052,0.28246,1.67915
delta,2017-12-22 04:00,0.20373,0.51727,0.28258,1.67333
delta,2017-12-22 04:15,0.19884,0.50485,0.28568,1.70978
delta,2017-12-22 04:30,0.18582,0.47180,0.28402,1.72998
delta,2017-12-22 04:45,0.19524,0.49571,0.29416,1.78466
delta,2017-12-22 05:00,0.17829,0.45268,0.29262,1.81574
delta,2017-12-22 05:15,0.13616,0.34571,0.29710,1.95744
delta,2017-12-22 05:30,0.14902,0.37836,0.30932,2.01951
delta,2017-12-22 05:45,0.10459,0.26555,0.30370,2.08875
delta,2017-12-22 06:00,0.09591,0.24352,0.31080,2.16585
delta,2017-12-22 06:15,0.07085,0.17989,0.32910,2.37134
delta,2017-12-22 06:30,0.05195,0.13190,0.33400,2.45732
delta,2017-12-22 06:45,0.06131,0.15567,0.34198,2.49540
delta,2017-12-22 07:00,0.04778,0.12131,0.34910,2.58497
delta,2017-12-22 07:15,0.00759,0.01927,0.35768,2.75353
delta,2017-12-22 07:30,-0.00499,-0.01267,0.36080,2.80963
delta,2017-12-22 07:45,-0.01308,-0.03321,0.36552,2.86676
delta,2017-12-22 08:00,-0.05458,-0.13858,0.36418,2.96175
delta,2017-12-22 08:15,-0.09727,-0.24697,0.36356,3.06533
delta,2017-12-22 08:30,-0.09003,-0.22859,0.37348,3.12387
delta,2017-12-22 08:45,-0.15365,-0.39012,0.36242,3.19966
delta,2017-12-22 09:00,-0.14039,-0.35645,0.37360,3.25265
delta,2017-12-22 09:15,-0.17055,-0.43303,0.37232,3.31931
delta,2017-12-22 09:30,-0.23005,-0.58410,0.36358,3.40262
delta,2017-12-22 09:45,-0.28478,-0.72306,0.35522,3.47678
delta,2017-12-22 10:00,-0.30721,-0.78001,0.35406,3.52472
delta,2017-12-22 10:15,-0.31572,-0.80161,0.35654,3.56558
delta,2017-12-22 10:30,-0.34339,-0.87187,0.35634,3.63425
delta,2017-12-22 10:45,-0.38437,-0.97592,0.35022,3.69088
delta,2017-12-22 11:00,-0.38470,-0.97675,0.35402,3.72115
delta,2017-12-22 11:15,-0.36556,-0.92816,0.36132,3.72917
delta,2017-12-22 11:30,-0.40670,-1.03261,0.35138,3.75655
delta,2017-12-22 11:45,-0.36628,-0.92998,0.35916,3.71425
delta,2017-12-22 12:00,-0.38573,-0.97937,0.35132,3.70285
delta,2017-12-22 12:15,-0.38059,-0.96632,0.35366,3.70794
delta,2017-12-22 12:30,-0.36968,-0.93862,0.35740,3.70922
delta,2017-12-22 12:45,-0.36279,-0.92112,0.35474,3.67111
delta,2017-12-22 13:00,-0.37013,-0.93976,0.35674,3.70525
delta,2017-12-22 13:15,-0.34629,-0.87923,0.36312,3.69419
delta,2017-12-22 13:30,-0.34159,-0.86730,0.36454,3.69325
delta,2017-12-22 13:45,-0.33868,-0.85991,0.36176,3.66431
delta,2017-12-22 14:00,-0.34949,-0.88736,0.35890,3.66960
delta,2017-12-22 14:15,-0.30890,-0.78430,0.36410,3.60686
delta,2017-12-22 14:30,-0.34034,-0.86412,0.35498,3.61597
delta,2017-12-22 14:45,-0.33319,-0.84597,0.35274,3.58044
delta,2017-12-22 15:00,-0.31445,-0.79839,0.35602,3.55831
delta,2017-12-22 15:15,-0.30407,-0.77203,0.35236,3.50357
delta,2017-12-22 15:30,-0.29065,-0.73796,0.35118,3.46037
delta,2017-12-22 15:45,-0.26644,-0.67649,0.35272,3.41081
delta,2017-12-22 16:00,-0.23450,-0.59540,0.35258,3.32863
delta,2017-12-22 16:15,-0.21775,-0.55287,0.35622,3.31434
delta,2017-12-22 16:30,-0.17635,-0.44775,0.35830,3.22535
delta,2017-12-22 16:45,-0.13323,-0.33827,0.36600,3.17557
delta,2017-12-22 17:00,-0.11137,-0.28277,0.36622,3.12174
delta,2017-12-22 17:15,-0.05749,-0.14597,0.37032,3.01673
delta,2017-12-22 17:30,-0.07080,-0.17976,0.36016,2.97177
delta,2017-12-22 17:45,-0.07428,-0.18860,0.35300,2.92510
delta,2017-12-22 18:00,-0.02311,-0.05868,0.34956,2.76851
delta,2017-12-22 18:15,0.09655,0.24514,0.33824,2.37692
delta,2017-12-22 18:30,0.14240,0.36155,0.34164,2.28689
delta,2017-12-22 18:45,0.16698,0.42396,0.33614,2.18183
delta,2017-12-22 19:00,0.19091,0.48472,0.33560,2.11689
delta,2017-12-22 19:15,0.19783,0.50229,0.32258,1.99839
delta,2017-12-22 19:30,0.22314,0.56655,0.32588,1.95970
delta,2017-12-22 19:45,0.23253,0.59039,0.32422,1.92300
delta,2017-12-22 20:00,0.25590,0.64973,0.33054,1.91267
delta,2017-12-22 20:15,0.25350,0.64364,0.31988,1.83609
delta,2017-12-22 20:30,0.24391,0.61929,0.31190,1.79860
delta,2017-12-22 20:45,0.23410,0.59438,0.30710,1.78629
delta,2017-12-22 21:00,0.26156,0.66410,0.31398,1.76993
delta,2017-12-22 21:15,0.25326,0.64303,0.30240,1.70120
delta,2017-12-22 21:30,0.23672,0.60103,0.29556,1.69019
delta,2017-12-22 21:45,0.22049,0.55982,0.28822,1.67451
delta,2017-12-22 22:00,0.23914,0.60718,0.29258,1.66094
delta,2017-12-22 22:15,0.21481,0.54540,0.28224,1.64255
delta,2017-12-22 22:30,0.23352,0.59291,0.28688,1.63103
delta,2017-12-22 22:45,0.24438,0.62048,0.28820,1.61369
delta,2017-12-22 23:00,0.23299,0.59156,0.28158,1.59130
delta,2017-12-22 23:15,0.24340,0.61799,0.28530,1.59368
delta,2017-12-22 23:30,0.24671,0.62640,0.28308,1.56810
delta,2017-12-22 23:45,0.23375,0.59349,0.27944,1.57277
delta,2017-12-23 00:00,0.15308,0.27828,0.27778,1.56746
delta,2017-12-23 00:15,0.16423,0.29855,0.27744,1.54492
delta,2017-12-23 00:30,0.14243,0.25892,0.27316,1.55610
delta,2017-12-23 00:45,0.15867,0.28844,0.27684,1.55104
delta,2017-12-23 01:00,0.14991,0.27252,0.27062,1.52565
delta,2017-12-23 01:15,0.17416,0.31660,0.27892,1.53669
delta,2017-12-23 01:30,0.17373,0.31582,0.27784,1.53031
delta,2017-12-23 01:45,0.18277,0.33225,0.27850,1.51826
delta,2017-12-23 02:00,0.17809,0.32375,0.27670,1.51480
delta,2017-12-23 02:15,0.15961,0.29015,0.27570,1.54174
delta,2017-12-23 02:30,0.16164,0.29384,0.27232,1.51560
delta,2017-12-23 02:45,0.13422,0.24400,0.26688,1.52931
delta,2017-12-23 03:00,0.15526,0.28224,0.27556,1.54872
delta,2017-12-23 03:15,0.13636,0.24789,0.26704,1.52647
delta,2017-12-23 03:30,0.14166,0.25752,0.27030,1.53851
delta,2017-12-23 03:45,0.15777,0.28681,0.27414,1.53474
delta,2017-12-23 04:00,0.14334,0.26057,0.27260,1.55073
delta,2017-12-23 04:15,0.13155,0.23914,0.27192,1.56764
delta,2017-12-23 04:30,0.12156,0.22098,0.26932,1.56852
delta,2017-12-23 04:45,0.13370,0.24305,0.27380,1.57623
delta,2017-12-23 05:00,0.12901,0.23452,0.27086,1.56522
delta,2017-12-23 05:15,0.14851,0.26997,0.28548,1.62692
delta,2017-12-23 05:30,0.16579,0.30139,0.29066,1.62992
delta,2017-12-23 05:45,0.13972,0.25399,0.28732,1.65512
delta,2017-12-23 06:00,0.12831,0.23325,0.29198,1.70682
delta,2017-12-23 06:15,0.10008,0.18193,0.29628,1.78672
delta,2017-12-23 06:30,0.07621,0.13854,0.29488,1.82082
delta,2017-12-23 06:45,0.06866,0.12482,0.29684,1.84756
delta,2017-12-23 07:00,0.03679,0.06688,0.29116,1.86775
delta,2017-12-23 07:15,0.00091,0.00165,0.28980,1.92393
delta,2017-12-23 07:30,0.01204,0.02189,0.29308,1.92551
delta,2017-12-23 07:45,-0.03490,-0.06344,0.28022,1.92537
delta,2017-12-23 08:00,-0.07790,-0.14161,0.27010,1.93631
delta,2017-12-23 08:15,-0.09662,-0.17564,0.28064,2.04037
delta,2017-12-23 08:30,-0.10084,-0.18332,0.28298,2.06360
delta,2017-12-23 08:45,-0.13257,-0.24100,0.27754,2.08513
delta,2017-12-23 09:00,-0.15841,-0.28797,0.27356,2.10565
delta,2017-12-23 09:15,-0.15347,-0.27899,0.27634,2.11515
delta,2017-12-23 09:30,-0.15930,-0.28959,0.27956,2.14714
delta,2017-12-23 09:45,-0.16890,-0.30704,0.27834,2.15648
delta,2017-12-23 10:00,-0.18633,-0.33873,0.27612,2.17342
delta,2017-12-23 10:15,-0.17202,-0.31271,0.28150,2.18316
delta,2017-12-23 10:30,-0.19375,-0.35221,0.27732,2.19490
delta,2017-12-23 10:45,-0.23849,-0.43355,0.26740,2.21030
delta,2017-12-23 11:00,-0.20738,-0.37699,0.28090,2.24345
delta,2017-12-23 11:15,-0.24578,-0.44680,0.27256,2.25785
delta,2017-12-23 11:30,-0.25421,-0.46212,0.27062,2.26029
delta,2017-12-23 11:45,-0.26220,-0.47665,0.27144,2.28024
delta,2017-12-23 12:00,-0.28487,-0.51786,0.26498,2.27854
delta,2017-12-23 12:15,-0.26127,-0.47496,0.27000,2.26898
delta,2017-12-23 12:30,-0.29334,-0.53326,0.26538,2.29659
delta,2017-12-23 12:45,-0.25010,-0.45465,0.27378,2.27381
delta,2017-12-23 13:00,-0.26734,-0.48599,0.27202,2.29345
delta,2017-12-23 13:15,-0.21296,-0.38714,0.26358,2.13850
delta,2017-12-23 13:30,-0.19411,-0.35287,0.26514,2.11461
delta,2017-12-23 13:45,-0.21813,-0.39653,0.26076,2.12917
delta,2017-12-23 14:00,-0.20348,-0.36990,0.25956,2.09456
delta,2017-12-23 14:15,-0.14053,-0.25547,0.26956,2.04658
delta,2017-12-23 14:30,-0.15525,-0.28223,0.26210,2.02376
delta,2017-12-23 14:45,-0.14110,-0.25650,0.26566,2.02170
delta,2017-12-23 15:00,-0.18590,-0.33794,0.25258,2.01623
delta,2017-12-23 15:15,-0.14046,-0.25534,0.25988,1.98214
delta,2017-12-23 15:30,-0.12168,-0.22120,0.26124,1.95702
delta,2017-12-23 15:45,-0.12896,-0.23443,0.25988,1.96122
delta,2017-12-23 16:00,-0.12999,-0.23631,0.25866,1.95500
delta,2017-12-23 16:15,-0.10842,-0.19709,0.25588,1.89730
delta,2017-12-23 16:30,-0.08155,-0.14825,0.26336,1.89816
delta,2017-12-23 16:45,-0.08193,-0.14894,0.26278,1.89499
delta,2017-12-23 17:00,-0.05983,-0.10876,0.27134,1.91170
delta,2017-12-23 17:15,-0.03641,-0.06619,0.27326,1.88190
delta,2017-12-23 17:30,-0.03509,-0.06379,0.27550,1.89436
delta,2017-12-23 17:45,-0.01046,-0.01902,0.27896,1.87259
delta,2017-12-23 18:00,-0.01160,-0.02109,0.27398,1.84158
delta,2017-12-23 18:15,0.06184,0.11242,0.28404,1.77490
delta,2017-12-23 18:30,0.04157,0.07557,0.27516,1.75275
delta,2017-12-23 18:45,0.03798,0.06904,0.27158,1.73549
delta,2017-12-23 19:00,0.08459,0.15377,0.28170,1.71799
delta,2017-12-23 19:15,0.12291,0.22344,0.28472,1.66840
delta,2017-12-23 19:30,0.07367,0.13392,0.26718,1.64136
delta,2017-12-23 19:45,0.11831,0.21507,0.27962,1.64288
delta,2017-12-23 20:00,0.11350,0.20633,0.27476,1.61933
delta,2017-12-23 20:15,0.12082,0.21964,0.27624,1.61587
delta,2017-12-23 20:30,0.11279,0.20504,0.27452,1.61903
delta,2017-12-23 20:45,0.10046,0.18262,0.26880,1.60343
delta,2017-12-23 21:00,0.10282,0.18691,0.27076,1.61216
delta,2017-12-23 21:15,0.15237,0.27699,0.27458,1.54748
delta,2017-12-23 21:30,0.11407,0.20737,0.26922,1.58148
delta,2017-12-23 21:45,0.10571,0.19217,0.26170,1.54671
delta,2017-12-23 22:00,0.11047,0.20082,0.26662,1.57075
delta,2017-12-23 22:15,0.11201,0.20362,0.26618,1.56504
delta,2017-12-23 22:30,0.11425,0.20769,0.26656,1.56350
delta,2017-12-23 22:45,0.13539,0.24612,0.26644,1.52426
delta,2017-12-23 23:00,0.13848,0.25174,0.26800,1.52900
delta,2017-12-23 23:15,0.17354,0.31547,0.27648,1.52161
delta,2017-12-23 23:30,0.14221,0.25852,0.26748,1.51877
delta,2017-12-23 23:45,0.14830,0.26959,0.26958,1.52165
delta,2017-12-24 00:00,0.09776,0.15617,0.27050,1.51916
delta,2017-12-24 00:15,0.09513,0.15197,0.26778,1.50653
delta,2017-12-24 00:30,0.11494,0.18362,0.27530,1.51378
delta,2017-12-24 00:45,0.07295,0.11654,0.26188,1.49796
delta,2017-12-24 01:00,0.07765,0.12405,0.26530,1.51914
delta,2017-12-24 01:15,0.07399,0.11820,0.26140,1.50087
delta,2017-12-24 01:30,0.08881,0.14187,0.26508,1.49991
delta,2017-12-24 01:45,0.12774,0.20406,0.27396,1.49260
delta,2017-12-24 02:00,0.10114,0.16157,0.26786,1.49740
delta,2017-12-24 02:15,0.11577,0.18494,0.27214,1.50048
delta,2017-12-24 02:30,0.07336,0.11719,0.25960,1.49070
delta,2017-12-24 02:45,0.10144,0.16205,0.26606,1.47834
delta,2017-12-24 03:00,0.09082,0.14508,0.26492,1.49571
delta,2017-12-24 03:15,0.09117,0.14564,0.26412,1.49020
delta,2017-12-24 03:30,0.06310,0.10080,0.25974,1.50047
delta,2017-12-24 03:45,0.05466,0.08732,0.25616,1.49934
delta,2017-12-24 04:00,0.09152,0.14620,0.26476,1.48613
delta,2017-12-24 04:15,0.06746,0.10777,0.26278,1.51986
delta,2017-12-24 04:30,0.06332,0.10115,0.26186,1.52078
delta,2017-12-24 04:45,0.09848,0.15732,0.27078,1.51215
delta,2017-12-24 05:00,0.05151,0.08229,0.26154,1.53773
delta,2017-12-24 05:15,0.09811,0.15673,0.27480,1.53751
delta,2017-12-24 05:30,0.07684,0.12275,0.27264,1.55809
delta,2017-12-24 05:45,0.06595,0.10535,0.27322,1.58695
delta,2017-12-24 06:00,0.06033,0.09638,0.27356,1.59806
delta,2017-12-24 06:15,0.02327,0.03717,0.27048,1.63831
delta,2017-12-24 06:30,0.04708,0.07521,0.27686,1.63152
delta,2017-12-24 06:45,0.02683,0.04286,0.27262,1.64587
delta,2017-12-24 07:00,0.06343,0.10133,0.27954,1.62198
delta,2017-12-24 07:15,0.02067,0.03302,0.26590,1.60604
delta,2017-12-24 07:30,0.05865,0.09369,0.27124,1.58636
delta,2017-12-24 07:45,0.05180,0.08275,0.26584,1.55607
delta,2017-12-24 08:00,0.00370,0.00591,0.25396,1.56732
delta,2017-12-24 08:15,0.01400,0.02236,0.25724,1.56328
delta,2017-12-24 08:30,-0.05282,-0.08438,0.24018,1.56460
delta,2017-12-24 08:45,-0.06566,-0.10489,0.24322,1.61185
delta,2017-12-24 09:00,-0.06659,-0.10638,0.24428,1.61180
delta,2017-12-24 09:15,-0.06768,-0.10812,0.24508,1.62661
delta,2017-12-24 09:30,-0.07920,-0.12652,0.24502,1.64468
delta,2017-12-24 09:45,-0.08457,-0.13510,0.24568,1.64909
delta,2017-12-24 10:00,-0.09174,-0.14655,0.24204,1.64631
delta,2017-12-24 10:15,-0.08183,-0.13072,0.24770,1.65716
delta,2017-12-24 10:30,-0.12683,-0.20261,0.23890,1.67462
delta,2017-12-24 10:45,-0.14138,-0.22585,0.23754,1.69792
delta,2017-12-24 11:00,-0.14810,-0.23659,0.23670,1.70347
delta,2017-12-24 11:15,-0.16046,-0.25633,0.23632,1.72091
delta,2017-12-24 11:30,-0.15319,-0.24472,0.24154,1.73289
delta,2017-12-24 11:45,-0.15803,-0.25245,0.23858,1.73102
delta,2017-12-24 12:00,-0.18709,-0.29887,0.23546,1.74942
delta,2017-12-24 12:15,-0.18266,-0.29180,0.23484,1.73854
delta,2017-12-24 12:30,-0.19765,-0.31574,0.23256,1.74838
delta,2017-12-24 12:45,-0.15129,-0.24168,0.24566,1.75526
delta,2017-12-24 13:00,-0.19516,-0.31177,0.23294,1.74675
delta,2017-12-24 13:15,-0.18602,-0.29717,0.23886,1.76870
delta,2017-12-24 13:30,-0.17836,-0.28493,0.24208,1.77632
delta,2017-12-24 13:45,-0.14628,-0.23368,0.24528,1.74493
delta,2017-12-24 14:00,-0.15680,-0.25049,0.24220,1.74272
delta,2017-12-24 14:15,-0.14324,-0.22882,0.24512,1.74784
delta,2017-12-24 14:30,-0.14861,-0.23740,0.24608,1.76239
delta,2017-12-24 14:45,-0.15256,-0.24371,0.24410,1.74768
delta,2017-12-24 15:00,-0.14608,-0.23336,0.24234,1.73517
delta,2017-12-24 15:15,-0.11318,-0.18080,0.24712,1.70354
delta,2017-12-24 15:30,-0.13108,-0.20940,0.23994,1.69627
delta,2017-12-24 15:45,-0.11934,-0.19064,0.24462,1.70649
delta,2017-12-24 16:00,-0.08594,-0.13729,0.24920,1.68138
delta,2017-12-24 16:15,-0.07240,-0.11566,0.24874,1.64856
delta,2017-12-24 16:30,-0.11066,-0.17678,0.24122,1.67153
delta,2017-12-24 16:45,-0.06676,-0.10665,0.25408,1.67249
delta,2017-12-24 17:00,-0.02625,-0.04193,0.26566,1.67932
delta,2017-12-24 17:15,-0.01024,-0.01636,0.27086,1.69432
delta,2017-12-24 17:30,-0.01836,-0.02933,0.26388,1.66410
delta,2017-12-24 17:45,0.02423,0.03871,0.27484,1.65548
delta,2017-12-24 18:00,0.02294,0.03665,0.27012,1.63661
delta,2017-12-24 18:15,0.04295,0.06861,0.27254,1.61956
delta,2017-12-24 18:30,0.03454,0.05518,0.26810,1.60552
delta,2017-12-24 18:45,0.04786,0.07646,0.26672,1.56779
delta,2017-12-24 19:00,0.06243,0.09973,0.27330,1.58511
delta,2017-12-24 19:15,0.08119,0.12970,0.27054,1.53821
delta,2017-12-24 19:30,0.11457,0.18302,0.28122,1.55086
delta,2017-12-24 19:45,0.11202,0.17895,0.27616,1.53139
delta,2017-12-24 20:00,0.09060,0.14473,0.27284,1.54512
delta,2017-12-24 20:15,0.12113,0.19350,0.27710,1.51501
delta,2017-12-24 20:30,0.10436,0.16671,0.27248,1.51326
delta,2017-12-24 20:45,0.11910,0.19026,0.27314,1.50134
delta,2017-12-24 21:00,0.13312,0.21266,0.27880,1.50638
delta,2017-12-24 21:15,0.06215,0.09928,0.25958,1.50852
delta,2017-12-24 21:30,0.04400,0.07029,0.25570,1.50598
delta,2017-12-24 21:45,0.08444,0.13489,0.26456,1.49617
delta,2017-12-24 22:00,0.07248,0.11579,0.25864,1.48618
delta,2017-12-24 22:15,0.07873,0.12577,0.26086,1.48992
delta,2017-12-24 22:30,0.08905,0.14226,0.26356,1.49012
delta,2017-12-24 22:45,0.08427,0.13462,0.26148,1.47746
delta,2017-12-24 23:00,0.07560,0.12077,0.25726,1.47263
delta,2017-12-24 23:15,0.10888,0.17393,0.26700,1.47228
delta,2017-12-24 23:30,0.08824,0.14096,0.26180,1.48050
delta,2017-12-24 23:45,0.08174,0.13058,0.25948,1.47655
delta,2017-12-25 00:00,0.20741,0.40134,0.26424,1.48292
delta,2017-12-25 00:15,0.23212,0.44915,0.26680,1.46088
delta,2017-12-25 00:30,0.21482,0.41567,0.26430,1.47646
delta,2017-12-25 00:45,0.22043,0.42653,0.26340,1.45916
delta,2017-12-25 01:00,0.20410,0.39493,0.26234,1.48318
delta,2017-12-25 01:15,0.20511,0.39689,0.26100,1.47163
delta,2017-12-25 01:30,0.24418,0.47249,0.27354,1.48579
delta,2017-12-25 01:45,0.21003,0.40641,0.26330,1.47857
delta,2017-12-25 02:00,0.22382,0.43309,0.26800,1.48553
delta,2017-12-25 02:15,0.25756,0.49838,0.27854,1.49570
delta,2017-12-25 02:30,0.22449,0.43439,0.26866,1.48897
delta,2017-12-25 02:45,0.23038,0.44578,0.27260,1.50576
delta,2017-12-25 03:00,0.20341,0.39360,0.26652,1.51442
delta,2017-12-25 03:15,0.18319,0.35447,0.27028,1.58047
delta,2017-12-25 03:30,0.17534,0.33928,0.26808,1.57991
delta,2017-12-25 03:45,0.15163,0.29340,0.26460,1.60089
delta,2017-12-25 04:00,0.17735,0.34317,0.27272,1.60924
delta,2017-12-25 04:15,0.16436,0.31803,0.27548,1.65414
delta,2017-12-25 04:30,0.15284,0.29574,0.27420,1.66726
delta,2017-12-25 04:45,0.17568,0.33994,0.28322,1.68763
delta,2017-12-25 05:00,0.13278,0.25693,0.27562,1.71625
delta,2017-12-25 05:15,0.11148,0.21571,0.28514,1.82562
delta,2017-12-25 05:30,0.10303,0.19936,0.28694,1.85486
delta,2017-12-25 05:45,0.09931,0.19216,0.29032,1.88625
delta,2017-12-25 06:00,0.05052,0.09776,0.28434,1.93785
delta,2017-12-25 06:15,0.03545,0.06860,0.29886,2.07097
