datetimestr,Demand,CustomerID
27JUN2017:20:00,4895.3,1516
27JUN2017:20:15,4734.8,1516
27JUN2017:20:30,4685.2,1516
27JUN2017:20:45,4630.5,1516
27JUN2017:21:00,4607.4,1516
27JUN2017:21:15,4448.1,1516
27JUN2017:21:30,4365.9,1516
27JUN2017:21:45,4296.4,1516
27JUN2017:22:00,4295.2,1516
27JUN2017:22:15,3966.8,1516
27JUN2017:22:30,3945.1,1516
27JUN2017:22:45,3889.4,1516
27JUN2017:23:00,3947.6,1516
27JUN2017:23:15,3908.7,1516
27JUN2017:23:30,3900.0,1516
27JUN2017:23:45,3903.4,1516
27MAR2017:00:00,3524.5,1516
27MAR2017:00:15,3541.8,1516
27MAR2017:00:30,3505.7,1516
27MAR2017:00:45,3470.4,1516
27MAR2017:01:00,3488.4,1516
27MAR2017:01:15,3543.9,1516
27MAR2017:01:30,3538.8,1516
27MAR2017:01:45,3527.3,1516
27MAR2017:02:00,3577.5,1516
27MAR2017:02:15,3664.6,1516
27MAR2017:02:30,3733.4,1516
27MAR2017:02:45,3748.5,1516
27MAR2017:03:00,3767.4,1516
27MAR2017:03:15,3980.8,1516
27MAR2017:03:30,4012.4,1516
27MAR2017:03:45,4099.6,1516
27MAR2017:04:00,4148.9,1516
27MAR2017:04:15,4429.9,1516
27MAR2017:04:30,4525.0,1516
27MAR2017:04:45,4585.8,1516
27MAR2017:05:00,4684.6,1516
27MAR2017:05:15,4696.8,1516
27MAR2017:05:30,4698.7,1516
27MAR2017:05:45,4686.9,1516
27MAR2017:06:00,4772.3,1516
27MAR2017:06:15,4764.7,1516
27MAR2017:06:30,4826.6,1516
27MAR2017:06:45,4827.7,1516
27MAR2017:07:00,4860.5,1516
27MAR2017:07:15,4813.7,1516
27MAR2017:07:30,4765.7,1516
27MAR2017:07:45,4772.1,1516
27MAR2017:08:00,4843.8,1516
27MAR2017:08:15,4861.6,1516
27MAR2017:08:30,4869.4,1516
27MAR2017:08:45,4882.6,1516
27MAR2017:09:00,4939.4,1516
27MAR2017:09:15,4895.8,1516
27MAR2017:09:30,4938.1,1516
27MAR2017:09:45,4977.2,1516
27MAR2017:10:00,4997.0,1516
27MAR2017:10:15,4928.8,1516
27MAR2017:10:30,4947.0,1516
27MAR2017:10:45,5029.2,1516
27MAR2017:11:00,5111.0,1516
27MAR2017:11:15,5023.5,1516
27MAR2017:11:30,5013.3,1516
27MAR2017:11:45,5071.8,1516
27MAR2017:12:00,5088.4,1516
27MAR2017:12:15,5039.0,1516
27MAR2017:12:30,5019.6,1516
27MAR2017:12:45,5011.9,1516
27MAR2017:13:00,5020.4,1516
27MAR2017:13:15,5004.1,1516
27MAR2017:13:30,5040.7,1516
27MAR2017:13:45,5070.3,1516
27MAR2017:14:00,5101.6,1516
27MAR2017:14:15,5049.9,1516
27MAR2017:14:30,4996.7,1516
27MAR2017:14:45,4967.9,1516
27MAR2017:15:00,5024.2,1516
27MAR2017:15:15,4955.3,1516
27MAR2017:15:30,4921.5,1516
27MAR2017:15:45,4892.4,1516
27MAR2017:16:00,4904.2,1516
27MAR2017:16:15,4827.9,1516
27MAR2017:16:30,4808.2,1516
27MAR2017:16:45,4783.9,1516
27MAR2017:17:00,4818.9,1516
27MAR2017:17:15,4728.5,1516
27MAR2017:17:30,4695.5,1516
27MAR2017:17:45,4687.3,1516
27MAR2017:18:00,4635.6,1516
27MAR2017:18:15,4525.0,1516
27MAR2017:18:30,4505.3,1516
27MAR2017:18:45,4477.3,1516
27MAR2017:19:00,4479.5,1516
27MAR2017:19:15,4357.0,1516
27MAR2017:19:30,4313.1,1516
27MAR2017:19:45,4294.5,1516
27MAR2017:20:00,4290.7,1516
27MAR2017:20:15,4168.1,1516
27MAR2017:20:30,4080.4,1516
27MAR2017:20:45,4019.2,1516
27MAR2017:21:00,4016.4,1516
27MAR2017:21:15,3931.6,1516
27MAR2017:21:30,3847.2,1516
27MAR2017:21:45,3781.7,1516
27MAR2017:22:00,3783.2,1516
27MAR2017:22:15,3547.1,1516
27MAR2017:22:30,3499.8,1516
27MAR2017:22:45,3487.4,1516
27MAR2017:23:00,3500.4,1516
27MAR2017:23:15,3524.7,1516
27MAR2017:23:30,3485.8,1516
27MAR2017:23:45,3482.8,1516
27MAY2017:00:00,3632.5,1516
27MAY2017:00:15,3671.7,1516
27MAY2017:00:30,3647.1,1516
27MAY2017:00:45,3628.9,1516
27MAY2017:01:00,3609.3,1516
27MAY2017:01:15,3680.7,1516
27MAY2017:01:30,3670.6,1516
27MAY2017:01:45,3693.0,1516
27MAY2017:02:00,3720.8,1516
27MAY2017:02:15,3783.9,1516
27MAY2017:02:30,3811.0,1516
27MAY2017:02:45,3833.5,1516
27MAY2017:03:00,3883.7,1516
27MAY2017:03:15,4043.8,1516
27MAY2017:03:30,4132.2,1516
27MAY2017:03:45,4191.9,1516
27MAY2017:04:00,4257.2,1516
27MAY2017:04:15,4552.3,1516
27MAY2017:04:30,4609.8,1516
27MAY2017:04:45,4634.0,1516
27MAY2017:05:00,4711.6,1516
27MAY2017:05:15,4749.1,1516
27MAY2017:05:30,4804.6,1516
27MAY2017:05:45,4826.2,1516
27MAY2017:06:00,4876.3,1516
27MAY2017:06:15,4893.0,1516
27MAY2017:06:30,4893.4,1516
27MAY2017:06:45,4906.8,1516
27MAY2017:07:00,4933.9,1516
27MAY2017:07:15,4922.6,1516
27MAY2017:07:30,4942.3,1516
27MAY2017:07:45,4970.0,1516
27MAY2017:08:00,5032.6,1516
27MAY2017:08:15,5039.9,1516
27MAY2017:08:30,5042.2,1516
27MAY2017:08:45,5067.7,1516
27MAY2017:09:00,5141.2,1516
27MAY2017:09:15,5141.8,1516
27MAY2017:09:30,5122.3,1516
27MAY2017:09:45,5152.0,1516
27MAY2017:10:00,5206.5,1516
27MAY2017:10:15,5164.2,1516
27MAY2017:10:30,5207.3,1516
27MAY2017:10:45,5200.7,1516
27MAY2017:11:00,5302.0,1516
27MAY2017:11:15,5280.9,1516
27MAY2017:11:30,5268.1,1516
27MAY2017:11:45,5318.4,1516
27MAY2017:12:00,5336.4,1516
27MAY2017:12:15,5316.1,1516
27MAY2017:12:30,5345.4,1516
27MAY2017:12:45,5328.1,1516
27MAY2017:13:00,5385.1,1516
27MAY2017:13:15,5326.7,1516
27MAY2017:13:30,5350.7,1516
27MAY2017:13:45,5381.5,1516
27MAY2017:14:00,5393.4,1516
27MAY2017:14:15,5281.2,1516
27MAY2017:14:30,5290.4,1516
27MAY2017:14:45,5370.8,1516
27MAY2017:15:00,5366.4,1516
27MAY2017:15:15,5261.0,1516
27MAY2017:15:30,5220.6,1516
27MAY2017:15:45,5151.7,1516
27MAY2017:16:00,5170.1,1516
27MAY2017:16:15,5076.6,1516
27MAY2017:16:30,5051.7,1516
27MAY2017:16:45,5017.2,1516
27MAY2017:17:00,5102.1,1516
27MAY2017:17:15,5014.9,1516
27MAY2017:17:30,4967.6,1516
27MAY2017:17:45,4929.4,1516
27MAY2017:18:00,4920.1,1516
27MAY2017:18:15,4828.0,1516
27MAY2017:18:30,4752.5,1516
27MAY2017:18:45,4735.8,1516
27MAY2017:19:00,4755.6,1516
27MAY2017:19:15,4643.8,1516
27MAY2017:19:30,4602.2,1516
27MAY2017:19:45,4569.5,1516
27MAY2017:20:00,4535.1,1516
27MAY2017:20:15,4387.5,1516
27MAY2017:20:30,4348.9,1516
27MAY2017:20:45,4258.5,1516
27MAY2017:21:00,4236.8,1516
27MAY2017:21:15,4143.8,1516
27MAY2017:21:30,4075.7,1516
27MAY2017:21:45,3970.2,1516
27MAY2017:22:00,3971.9,1516
27MAY2017:22:15,3707.2,1516
27MAY2017:22:30,3645.2,1516
27MAY2017:22:45,3611.9,1516
27MAY2017:23:00,3663.5,1516
27MAY2017:23:15,3647.6,1516
27MAY2017:23:30,3643.0,1516
27MAY2017:23:45,3654.9,1516
27NOV2017:00:00,3905.2,1516
27NOV2017:00:15,3661.1,1516
27NOV2017:00:30,3624.7,1516
27NOV2017:00:45,3581.3,1516
27NOV2017:01:00,3603.9,1516
27NOV2017:01:15,3642.3,1516
27NOV2017:01:30,3612.2,1516
27NOV2017:01:45,3606.2,1516
27NOV2017:02:00,3598.4,1516
27NOV2017:02:15,3670.7,1516
27NOV2017:02:30,3650.5,1516
27NOV2017:02:45,3626.7,1516
27NOV2017:03:00,3615.4,1516
27NOV2017:03:15,3718.5,1516
27NOV2017:03:30,3719.3,1516
27NOV2017:03:45,3704.6,1516
27NOV2017:04:00,3722.9,1516
27NOV2017:04:15,3792.5,1516
27NOV2017:04:30,3850.9,1516
27NOV2017:04:45,3835.4,1516
27NOV2017:05:00,3906.6,1516
27NOV2017:05:15,4073.3,1516
27NOV2017:05:30,4125.5,1516
27NOV2017:05:45,4198.4,1516
27NOV2017:06:00,4265.5,1516
27NOV2017:06:15,4549.6,1516
27NOV2017:06:30,4632.5,1516
27NOV2017:06:45,4690.6,1516
27NOV2017:07:00,4778.1,1516
27NOV2017:07:15,4762.7,1516
27NOV2017:07:30,4819.4,1516
27NOV2017:07:45,4800.7,1516
27NOV2017:08:00,4848.1,1516
27NOV2017:08:15,4803.4,1516
27NOV2017:08:30,4876.2,1516
27NOV2017:08:45,4879.5,1516
27NOV2017:09:00,4927.7,1516
27NOV2017:09:15,4887.4,1516
27NOV2017:09:30,4872.8,1516
27NOV2017:09:45,4862.3,1516
27NOV2017:10:00,4921.3,1516
27NOV2017:10:15,4889.3,1516
27NOV2017:10:30,4899.7,1516
27NOV2017:10:45,4935.8,1516
27NOV2017:11:00,4966.8,1516
27NOV2017:11:15,4949.2,1516
27NOV2017:11:30,4925.7,1516
27NOV2017:11:45,4935.6,1516
27NOV2017:12:00,4984.6,1516
27NOV2017:12:15,4899.1,1516
27NOV2017:12:30,4896.6,1516
27NOV2017:12:45,4915.9,1516
27NOV2017:13:00,4984.6,1516
27NOV2017:13:15,4945.9,1516
27NOV2017:13:30,4919.4,1516
27NOV2017:13:45,4960.8,1516
27NOV2017:14:00,4935.6,1516
27NOV2017:14:15,4918.4,1516
27NOV2017:14:30,4940.2,1516
27NOV2017:14:45,4940.0,1516
27NOV2017:15:00,4953.1,1516
27NOV2017:15:15,4932.9,1516
27NOV2017:15:30,4930.4,1516
27NOV2017:15:45,4890.6,1516
27NOV2017:16:00,4954.2,1516
27NOV2017:16:15,4856.5,1516
27NOV2017:16:30,4857.2,1516
27NOV2017:16:45,4869.0,1516
27NOV2017:17:00,4906.2,1516
27NOV2017:17:15,4872.3,1516
27NOV2017:17:30,4853.9,1516
27NOV2017:17:45,4864.0,1516
27NOV2017:18:00,4864.8,1516
27NOV2017:18:15,4780.0,1516
27NOV2017:18:30,4749.6,1516
27NOV2017:18:45,4746.1,1516
27NOV2017:19:00,4737.5,1516
27NOV2017:19:15,4650.9,1516
27NOV2017:19:30,4618.8,1516
27NOV2017:19:45,4571.8,1516
27NOV2017:20:00,4579.9,1516
27NOV2017:20:15,4483.6,1516
27NOV2017:20:30,4435.6,1516
27NOV2017:20:45,4410.2,1516
27NOV2017:21:00,4400.0,1516
27NOV2017:21:15,4306.6,1516
27NOV2017:21:30,4269.5,1516
27NOV2017:21:45,4227.3,1516
27NOV2017:22:00,4214.4,1516
27NOV2017:22:15,4107.9,1516
27NOV2017:22:30,4007.0,1516
27NOV2017:22:45,3973.7,1516
27NOV2017:23:00,3968.7,1516
27NOV2017:23:15,3886.3,1516
27NOV2017:23:30,3834.9,1516
27NOV2017:23:45,3811.9,1516
27OCT2017:00:00,4031.4,1516
27OCT2017:00:15,4097.2,1516
27OCT2017:00:30,4081.8,1516
27OCT2017:00:45,4078.1,1516
27OCT2017:01:00,4027.0,1516
27OCT2017:01:15,4118.9,1516
27OCT2017:01:30,4075.6,1516
27OCT2017:01:45,4081.0,1516
27OCT2017:02:00,4135.1,1516
27OCT2017:02:15,4210.7,1516
27OCT2017:02:30,4202.8,1516
27OCT2017:02:45,4225.7,1516
27OCT2017:03:00,4297.8,1516
27OCT2017:03:15,4473.1,1516
27OCT2017:03:30,4545.4,1516
27OCT2017:03:45,4547.1,1516
27OCT2017:04:00,4644.8,1516
27OCT2017:04:15,4939.7,1516
27OCT2017:04:30,5073.8,1516
27OCT2017:04:45,5114.5,1516
27OCT2017:05:00,5152.2,1516
27OCT2017:05:15,5164.2,1516
27OCT2017:05:30,5186.5,1516
27OCT2017:05:45,5193.9,1516
27OCT2017:06:00,5260.7,1516
27OCT2017:06:15,5312.2,1516
27OCT2017:06:30,5316.4,1516
27OCT2017:06:45,5361.4,1516
27OCT2017:07:00,5446.1,1516
27OCT2017:07:15,5422.9,1516
27OCT2017:07:30,5442.6,1516
27OCT2017:07:45,5469.1,1516
27OCT2017:08:00,5580.4,1516
27OCT2017:08:15,5540.5,1516
27OCT2017:08:30,5637.4,1516
27OCT2017:08:45,5712.6,1516
27OCT2017:09:00,5733.1,1516
27OCT2017:09:15,5712.5,1516
27OCT2017:09:30,5715.1,1516
27OCT2017:09:45,5804.6,1516
27OCT2017:10:00,5860.9,1516
27OCT2017:10:15,5775.8,1516
27OCT2017:10:30,5845.1,1516
27OCT2017:10:45,5907.5,1516
27OCT2017:11:00,5945.2,1516
27OCT2017:11:15,6070.0,1516
27OCT2017:11:30,6069.0,1516
27OCT2017:11:45,6135.6,1516
27OCT2017:12:00,6154.1,1516
27OCT2017:12:15,6103.8,1516
27OCT2017:12:30,6134.9,1516
27OCT2017:12:45,6189.4,1516
27OCT2017:13:00,6221.0,1516
27OCT2017:13:15,6172.1,1516
27OCT2017:13:30,6209.7,1516
27OCT2017:13:45,6222.0,1516
27OCT2017:14:00,6306.6,1516
27OCT2017:14:15,6207.3,1516
27OCT2017:14:30,6161.0,1516
27OCT2017:14:45,6186.3,1516
27OCT2017:15:00,6196.7,1516
27OCT2017:15:15,6119.0,1516
27OCT2017:15:30,6087.5,1516
27OCT2017:15:45,6040.4,1516
27OCT2017:16:00,6035.2,1516
27OCT2017:16:15,5968.4,1516
27OCT2017:16:30,5871.9,1516
27OCT2017:16:45,5841.5,1516
27OCT2017:17:00,5847.7,1516
27OCT2017:17:15,5766.4,1516
27OCT2017:17:30,5670.0,1516
27OCT2017:17:45,5632.6,1516
27OCT2017:18:00,5613.5,1516
27OCT2017:18:15,5520.4,1516
27OCT2017:18:30,5449.8,1516
27OCT2017:18:45,5365.7,1516
27OCT2017:19:00,5388.8,1516
27OCT2017:19:15,5221.2,1516
27OCT2017:19:30,5191.0,1516
27OCT2017:19:45,5191.3,1516
27OCT2017:20:00,5133.0,1516
27OCT2017:20:15,5000.4,1516
27OCT2017:20:30,4944.1,1516
27OCT2017:20:45,4902.1,1516
27OCT2017:21:00,4855.8,1516
27OCT2017:21:15,4746.7,1516
27OCT2017:21:30,4646.9,1516
27OCT2017:21:45,4574.0,1516
27OCT2017:22:00,4521.4,1516
27OCT2017:22:15,4238.1,1516
27OCT2017:22:30,4148.9,1516
27OCT2017:22:45,4138.2,1516
27OCT2017:23:00,4152.4,1516
27OCT2017:23:15,4151.7,1516
27OCT2017:23:30,4127.9,1516
27OCT2017:23:45,4096.6,1516
27SEP2017:00:00,3754.6,1516
27SEP2017:00:15,3830.9,1516
27SEP2017:00:30,3818.6,1516
27SEP2017:00:45,3787.0,1516
27SEP2017:01:00,3771.4,1516
27SEP2017:01:15,3841.1,1516
27SEP2017:01:30,3825.2,1516
27SEP2017:01:45,3823.3,1516
27SEP2017:02:00,3839.0,1516
27SEP2017:02:15,3876.0,1516
27SEP2017:02:30,3923.4,1516
27SEP2017:02:45,3925.8,1516
27SEP2017:03:00,3970.2,1516
27SEP2017:03:15,4138.2,1516
27SEP2017:03:30,4227.6,1516
27SEP2017:03:45,4260.0,1516
27SEP2017:04:00,4292.8,1516
27SEP2017:04:15,4597.9,1516
27SEP2017:04:30,4690.3,1516
27SEP2017:04:45,4730.1,1516
27SEP2017:05:00,4768.9,1516
27SEP2017:05:15,4715.4,1516
27SEP2017:05:30,4747.2,1516
27SEP2017:05:45,4789.6,1516
27SEP2017:06:00,4857.3,1516
27SEP2017:06:15,4941.9,1516
27SEP2017:06:30,4958.4,1516
27SEP2017:06:45,4942.1,1516
27SEP2017:07:00,4988.7,1516
27SEP2017:07:15,4991.2,1516
27SEP2017:07:30,5022.9,1516
27SEP2017:07:45,5024.1,1516
27SEP2017:08:00,5112.7,1516
27SEP2017:08:15,5103.0,1516
27SEP2017:08:30,5159.5,1516
27SEP2017:08:45,5215.6,1516
27SEP2017:09:00,5325.5,1516
27SEP2017:09:15,5286.3,1516
27SEP2017:09:30,5276.6,1516
27SEP2017:09:45,5335.8,1516
27SEP2017:10:00,5395.5,1516
27SEP2017:10:15,5364.9,1516
27SEP2017:10:30,5422.2,1516
27SEP2017:10:45,5442.9,1516
27SEP2017:11:00,5553.8,1516
27SEP2017:11:15,5531.1,1516
27SEP2017:11:30,5540.8,1516
27SEP2017:11:45,5524.6,1516
27SEP2017:12:00,5578.3,1516
27SEP2017:12:15,5552.8,1516
27SEP2017:12:30,5561.0,1516
27SEP2017:12:45,5549.0,1516
27SEP2017:13:00,5626.9,1516
27SEP2017:13:15,5586.8,1516
27SEP2017:13:30,5587.6,1516
27SEP2017:13:45,5574.7,1516
27SEP2017:14:00,5625.3,1516
27SEP2017:14:15,5585.4,1516
27SEP2017:14:30,5600.8,1516
27SEP2017:14:45,5621.3,1516
27SEP2017:15:00,5617.2,1516
27SEP2017:15:15,5548.2,1516
27SEP2017:15:30,5510.8,1516
27SEP2017:15:45,5471.6,1516
27SEP2017:16:00,5431.1,1516
27SEP2017:16:15,5375.1,1516
27SEP2017:16:30,5331.5,1516
27SEP2017:16:45,5337.1,1516
27SEP2017:17:00,5360.1,1516
27SEP2017:17:15,5273.5,1516
27SEP2017:17:30,5244.5,1516
27SEP2017:17:45,5191.7,1516
27SEP2017:18:00,5170.9,1516
27SEP2017:18:15,5056.7,1516
27SEP2017:18:30,4976.9,1516
27SEP2017:18:45,4932.4,1516
27SEP2017:19:00,4923.3,1516
27SEP2017:19:15,4813.9,1516
27SEP2017:19:30,4781.2,1516
27SEP2017:19:45,4734.0,1516
27SEP2017:20:00,4688.7,1516
27SEP2017:20:15,4585.1,1516
27SEP2017:20:30,4499.6,1516
27SEP2017:20:45,4460.5,1516
27SEP2017:21:00,4439.9,1516
27SEP2017:21:15,4347.5,1516
27SEP2017:21:30,4262.9,1516
27SEP2017:21:45,4187.1,1516
27SEP2017:22:00,4135.0,1516
27SEP2017:22:15,3860.5,1516
27SEP2017:22:30,3818.4,1516
27SEP2017:22:45,3759.1,1516
27SEP2017:23:00,3802.0,1516
27SEP2017:23:15,3825.6,1516
27SEP2017:23:30,3783.2,1516
27SEP2017:23:45,3777.3,1516
28APR2017:00:00,3642.6,1516
28APR2017:00:15,3681.5,1516
28APR2017:00:30,3659.0,1516
28APR2017:00:45,3618.0,1516
28APR2017:01:00,3620.9,1516
28APR2017:01:15,3697.3,1516
28APR2017:01:30,3685.5,1516
28APR2017:01:45,3704.1,1516
28APR2017:02:00,3720.0,1516
28APR2017:02:15,3813.4,1516
28APR2017:02:30,3818.1,1516
28APR2017:02:45,3824.4,1516
28APR2017:03:00,3875.6,1516
28APR2017:03:15,4063.1,1516
28APR2017:03:30,4145.4,1516
28APR2017:03:45,4172.6,1516
28APR2017:04:00,4261.7,1516
28APR2017:04:15,4544.0,1516
28APR2017:04:30,4629.2,1516
28APR2017:04:45,4619.0,1516
28APR2017:05:00,4679.9,1516
28APR2017:05:15,4735.0,1516
28APR2017:05:30,4782.9,1516
28APR2017:05:45,4809.8,1516
28APR2017:06:00,4877.8,1516
28APR2017:06:15,4906.7,1516
28APR2017:06:30,4911.8,1516
28APR2017:06:45,4961.7,1516
28APR2017:07:00,5014.2,1516
28APR2017:07:15,4998.5,1516
28APR2017:07:30,4962.6,1516
28APR2017:07:45,4977.2,1516
28APR2017:08:00,5020.4,1516
28APR2017:08:15,5041.3,1516
28APR2017:08:30,5046.4,1516
28APR2017:08:45,5071.1,1516
28APR2017:09:00,5095.5,1516
28APR2017:09:15,5091.5,1516
28APR2017:09:30,5109.9,1516
28APR2017:09:45,5096.1,1516
28APR2017:10:00,5132.5,1516
28APR2017:10:15,5105.2,1516
28APR2017:10:30,5114.9,1516
28APR2017:10:45,5189.3,1516
28APR2017:11:00,5245.2,1516
28APR2017:11:15,5197.9,1516
28APR2017:11:30,5190.8,1516
28APR2017:11:45,5237.0,1516
28APR2017:12:00,5262.4,1516
28APR2017:12:15,5214.7,1516
28APR2017:12:30,5239.7,1516
28APR2017:12:45,5252.9,1516
28APR2017:13:00,5270.2,1516
28APR2017:13:15,5219.8,1516
28APR2017:13:30,5255.6,1516
28APR2017:13:45,5302.0,1516
28APR2017:14:00,5319.5,1516
28APR2017:14:15,5274.8,1516
28APR2017:14:30,5206.6,1516
28APR2017:14:45,5212.0,1516
28APR2017:15:00,5266.0,1516
28APR2017:15:15,5190.8,1516
28APR2017:15:30,5128.7,1516
28APR2017:15:45,5077.4,1516
28APR2017:16:00,5090.3,1516
28APR2017:16:15,5002.1,1516
28APR2017:16:30,4986.0,1516
28APR2017:16:45,5032.6,1516
28APR2017:17:00,4968.0,1516
28APR2017:17:15,4881.3,1516
28APR2017:17:30,4878.9,1516
28APR2017:17:45,4868.0,1516
28APR2017:18:00,4815.6,1516
28APR2017:18:15,4721.9,1516
28APR2017:18:30,4681.9,1516
28APR2017:18:45,4659.0,1516
28APR2017:19:00,4650.3,1516
28APR2017:19:15,4518.8,1516
28APR2017:19:30,4474.8,1516
28APR2017:19:45,4434.7,1516
28APR2017:20:00,4432.5,1516
28APR2017:20:15,4272.8,1516
28APR2017:20:30,4228.4,1516
28APR2017:20:45,4170.5,1516
28APR2017:21:00,4142.6,1516
28APR2017:21:15,4048.0,1516
28APR2017:21:30,3987.8,1516
28APR2017:21:45,3946.2,1516
28APR2017:22:00,3933.2,1516
28APR2017:22:15,3673.0,1516
28APR2017:22:30,3622.5,1516
28APR2017:22:45,3619.7,1516
28APR2017:23:00,3645.4,1516
28APR2017:23:15,3663.8,1516
28APR2017:23:30,3640.2,1516
28APR2017:23:45,3629.0,1516
28AUG2017:00:00,4133.9,1516
28AUG2017:00:15,4138.5,1516
28AUG2017:00:30,4150.9,1516
28AUG2017:00:45,4115.1,1516
28AUG2017:01:00,4125.0,1516
28AUG2017:01:15,4172.7,1516
28AUG2017:01:30,4187.9,1516
28AUG2017:01:45,4187.3,1516
28AUG2017:02:00,4214.1,1516
28AUG2017:02:15,4260.7,1516
28AUG2017:02:30,4338.9,1516
28AUG2017:02:45,4313.9,1516
28AUG2017:03:00,4387.1,1516
28AUG2017:03:15,4586.1,1516
28AUG2017:03:30,4676.5,1516
28AUG2017:03:45,4721.7,1516
28AUG2017:04:00,4729.3,1516
28AUG2017:04:15,5012.5,1516
28AUG2017:04:30,5139.8,1516
28AUG2017:04:45,5203.1,1516
28AUG2017:05:00,5272.7,1516
28AUG2017:05:15,5252.8,1516
28AUG2017:05:30,5288.6,1516
28AUG2017:05:45,5368.6,1516
28AUG2017:06:00,5428.9,1516
28AUG2017:06:15,5460.0,1516
28AUG2017:06:30,5491.9,1516
28AUG2017:06:45,5587.9,1516
28AUG2017:07:00,5659.7,1516
28AUG2017:07:15,5633.4,1516
28AUG2017:07:30,5681.5,1516
28AUG2017:07:45,5698.4,1516
28AUG2017:08:00,5803.5,1516
28AUG2017:08:15,5802.9,1516
28AUG2017:08:30,5911.8,1516
28AUG2017:08:45,5946.0,1516
28AUG2017:09:00,5995.0,1516
28AUG2017:09:15,6048.3,1516
28AUG2017:09:30,6077.3,1516
28AUG2017:09:45,6099.7,1516
28AUG2017:10:00,6167.8,1516
28AUG2017:10:15,6113.9,1516
28AUG2017:10:30,6169.8,1516
28AUG2017:10:45,6246.9,1516
28AUG2017:11:00,6361.0,1516
28AUG2017:11:15,6300.0,1516
28AUG2017:11:30,6305.3,1516
28AUG2017:11:45,6343.2,1516
28AUG2017:12:00,6381.4,1516
28AUG2017:12:15,6333.2,1516
28AUG2017:12:30,6361.9,1516
28AUG2017:12:45,6314.4,1516
28AUG2017:13:00,6400.7,1516
28AUG2017:13:15,6324.3,1516
28AUG2017:13:30,6358.3,1516
28AUG2017:13:45,6350.6,1516
28AUG2017:14:00,6396.9,1516
28AUG2017:14:15,6309.8,1516
28AUG2017:14:30,6324.2,1516
28AUG2017:14:45,6332.8,1516
28AUG2017:15:00,6370.9,1516
28AUG2017:15:15,6295.4,1516
28AUG2017:15:30,6298.5,1516
28AUG2017:15:45,6254.7,1516
28AUG2017:16:00,6270.1,1516
28AUG2017:16:15,6214.3,1516
28AUG2017:16:30,6160.8,1516
28AUG2017:16:45,6155.0,1516
28AUG2017:17:00,6151.9,1516
28AUG2017:17:15,6058.8,1516
28AUG2017:17:30,6001.1,1516
28AUG2017:17:45,5978.4,1516
28AUG2017:18:00,5971.4,1516
28AUG2017:18:15,5846.3,1516
28AUG2017:18:30,5754.9,1516
28AUG2017:18:45,5677.4,1516
28AUG2017:19:00,5695.9,1516
28AUG2017:19:15,5550.5,1516
28AUG2017:19:30,5463.1,1516
28AUG2017:19:45,5438.2,1516
28AUG2017:20:00,5405.4,1516
28AUG2017:20:15,5224.8,1516
28AUG2017:20:30,5163.7,1516
28AUG2017:20:45,5074.8,1516
28AUG2017:21:00,5067.6,1516
28AUG2017:21:15,4936.7,1516
28AUG2017:21:30,4854.6,1516
28AUG2017:21:45,4776.3,1516
28AUG2017:22:00,4777.8,1516
28AUG2017:22:15,4457.9,1516
28AUG2017:22:30,4359.1,1516
28AUG2017:22:45,4291.5,1516
28AUG2017:23:00,4333.3,1516
28AUG2017:23:15,4304.8,1516
28AUG2017:23:30,4283.2,1516
28AUG2017:23:45,4268.5,1516
28DEC2017:00:00,3748.2,1516
28DEC2017:00:15,3501.4,1516
28DEC2017:00:30,3440.3,1516
28DEC2017:00:45,3427.7,1516
28DEC2017:01:00,3425.0,1516
28DEC2017:01:15,3469.4,1516
28DEC2017:01:30,3445.6,1516
28DEC2017:01:45,3432.0,1516
28DEC2017:02:00,3462.2,1516
28DEC2017:02:15,3494.5,1516
28DEC2017:02:30,3480.0,1516
28DEC2017:02:45,3445.8,1516
28DEC2017:03:00,3422.0,1516
28DEC2017:03:15,3491.7,1516
28DEC2017:03:30,3494.2,1516
28DEC2017:03:45,3494.1,1516
28DEC2017:04:00,3497.3,1516
28DEC2017:04:15,3567.7,1516
28DEC2017:04:30,3605.7,1516
28DEC2017:04:45,3602.8,1516
28DEC2017:05:00,3643.4,1516
28DEC2017:05:15,3843.2,1516
28DEC2017:05:30,3879.3,1516
28DEC2017:05:45,3938.9,1516
28DEC2017:06:00,4002.5,1516
28DEC2017:06:15,4260.6,1516
28DEC2017:06:30,4321.4,1516
28DEC2017:06:45,4399.0,1516
28DEC2017:07:00,4435.3,1516
28DEC2017:07:15,4405.9,1516
28DEC2017:07:30,4401.4,1516
28DEC2017:07:45,4410.1,1516
28DEC2017:08:00,4476.6,1516
28DEC2017:08:15,4483.4,1516
28DEC2017:08:30,4511.2,1516
28DEC2017:08:45,4535.9,1516
28DEC2017:09:00,4568.5,1516
28DEC2017:09:15,4565.5,1516
28DEC2017:09:30,4590.6,1516
28DEC2017:09:45,4619.2,1516
28DEC2017:10:00,4651.8,1516
28DEC2017:10:15,4623.1,1516
28DEC2017:10:30,4650.9,1516
28DEC2017:10:45,4679.0,1516
28DEC2017:11:00,4760.8,1516
28DEC2017:11:15,4723.4,1516
28DEC2017:11:30,4787.4,1516
28DEC2017:11:45,4815.7,1516
28DEC2017:12:00,4853.3,1516
28DEC2017:12:15,4809.1,1516
28DEC2017:12:30,4838.0,1516
28DEC2017:12:45,4861.4,1516
28DEC2017:13:00,4908.8,1516
